timestamp,outdoor_temp_c
2025-01-19 13:15:00,2.335783503874178
2025-01-19 13:30:00,0.9033678905467375
2025-01-19 13:45:00,0.051921495848525456
2025-01-19 14:00:00,-0.346292868718554
2025-01-19 14:15:00,-0.17178946641361303
2025-01-19 14:30:00,-0.4480743409739074
2025-01-19 14:45:00,-0.2405004556785495
2025-01-19 15:00:00,-1.9344638325175314
2025-01-19 15:15:00,-2.8933203046490825
2025-01-19 15:30:00,-2.7381103491082697
2025-01-19 15:45:00,-1.6763306238215858
2025-01-19 16:00:00,-3.716944155610964
2025-01-19 16:15:00,-3.3710744818931766
2025-01-19 16:30:00,-2.591182357924841
2025-01-19 16:45:00,-2.794801301430625
2025-01-19 17:00:00,-2.830459723222056
2025-01-19 17:15:00,-3.4419691921886946
2025-01-19 17:30:00,-3.610202745629593
2025-01-19 17:45:00,-4.173089010485935
2025-01-19 18:00:00,-6.04243214659571
2025-01-19 18:15:00,-4.481556415383854
2025-01-19 18:30:00,-4.217945300512445
2025-01-19 18:45:00,-4.96086060408356
2025-01-19 19:00:00,-3.511075200885531
2025-01-19 19:15:00,-4.011287017204584
2025-01-19 19:30:00,-3.4198548507103883
2025-01-19 19:45:00,-5.562516257757769
2025-01-19 20:00:00,-6.348004048862599
2025-01-19 20:15:00,-5.135203700452474
2025-01-19 20:30:00,-3.5270735906385484
2025-01-19 20:45:00,-1.520170632588032
2025-01-19 21:00:00,-0.13459508005258503
2025-01-19 21:15:00,1.619781011176162
2025-01-19 21:30:00,0.3785744175345256
2025-01-19 21:45:00,-1.6377444910931684
2025-01-19 22:00:00,-4.7223329927294895
2025-01-19 22:15:00,-4.702990846062329
2025-01-19 22:30:00,-5.083236223402128
2025-01-19 22:45:00,-3.3517653488395034
2025-01-19 23:00:00,-3.76554571888267
2025-01-19 23:15:00,-1.961012935725277
2025-01-19 23:30:00,-4.007913384752058
2025-01-19 23:45:00,-2.0011236696676695
